VE209206403247271620190204113400000000 00000100 93515941320390204 0000001 000100                     
VE209206403247240420190204112700000000 00000100 99715941313090005 0000001 000100                     
VE209206403247240420190204112700000000 00000100 99118240340090005 0000001 000100                     
VE209206403247240420190204112700000000 00000140 99722841620091906 0000001 000140                     
